epoch:49 loss:0.225542, acc:0.937500
epoch:49 loss:0.346812, acc:0.950000
epoch:49 loss:0.171417, acc:0.950051
epoch:49 loss:0.168924, acc:0.949849
epoch:49 loss:0.124375, acc:0.949901
epoch:49 loss:0.092703, acc:0.949951
epoch:49 loss:0.088791, acc:0.950240
epoch:49 loss:0.223729, acc:0.950521
epoch:49 loss:0.037082, acc:0.951259
epoch:49 loss:0.178528, acc:0.951287
epoch:49 loss:0.066201, acc:0.951993
epoch:49 loss:0.085725, acc:0.952455
epoch:49 loss:0.083449, acc:0.952685
epoch:49 loss:0.056948, acc:0.952908
epoch:49 loss:0.098495, acc:0.953339
epoch:49 loss:0.102961, acc:0.953970
epoch:49 loss:0.145597, acc:0.954167
epoch:49 loss:0.313513, acc:0.953536
epoch:49 loss:0.218564, acc:0.953531
epoch:49 loss:0.283080, acc:0.952925
epoch:49 loss:0.161522, acc:0.953125
epoch:49 loss:0.279943, acc:0.952734
epoch:49 loss:0.336397, acc:0.952546
epoch:49 loss:0.141191, acc:0.952934
epoch:49 loss:0.056603, acc:0.953502
epoch:49 loss:0.124220, acc:0.953497
epoch:49 loss:0.089097, acc:0.953860
epoch:49 loss:0.142672, acc:0.953852
epoch:49 loss:0.118079, acc:0.954023
epoch:49 loss:0.129217, acc:0.954368
epoch:49 loss:0.355866, acc:0.954003
epoch:49 loss:0.031163, acc:0.954514
epoch:49 loss:0.155156, acc:0.954842
epoch:49 loss:0.106498, acc:0.954993
epoch:49 loss:0.122320, acc:0.954805
epoch:49 loss:0.152992, acc:0.954953
epoch:49 loss:0.167645, acc:0.954934
epoch:49 loss:0.072487, acc:0.955404
epoch:49 loss:0.161420, acc:0.955541
epoch:49 loss:0.170745, acc:0.955198
epoch:49 loss:0.203829, acc:0.955177
epoch:49 loss:0.200979, acc:0.955000
epoch:49 loss:0.172456, acc:0.954827
epoch:49 loss:0.073276, acc:0.954963
epoch:49 loss:0.100603, acc:0.955097
epoch:49 loss:0.195475, acc:0.954778
epoch:49 loss:0.300890, acc:0.954762
epoch:49 loss:0.263141, acc:0.954452
epoch:49 loss:0.253094, acc:0.954147
epoch:49 loss:0.155546, acc:0.954138
epoch:49 loss:0.065873, acc:0.954558
epoch:49 loss:0.241070, acc:0.954830
epoch:49 loss:0.160274, acc:0.954673
epoch:49 loss:0.354070, acc:0.954241
epoch:49 loss:0.139649, acc:0.954093
epoch:49 loss:0.050375, acc:0.954496
epoch:49 loss:0.144138, acc:0.954755
epoch:49 loss:0.072071, acc:0.955011
epoch:49 loss:0.186493, acc:0.954327
epoch:49 loss:0.226116, acc:0.954317
epoch:49 loss:0.080221, acc:0.954569
epoch:49 loss:0.139695, acc:0.954687
epoch:49 loss:0.094661, acc:0.954804
epoch:49 loss:0.338371, acc:0.954662
epoch:49 loss:0.153105, acc:0.954522
epoch:49 loss:0.105000, acc:0.954889
epoch:49 loss:0.167404, acc:0.954875
epoch:49 loss:0.194509, acc:0.954861
epoch:49 loss:0.270955, acc:0.954478
epoch:49 loss:0.210918, acc:0.954468
epoch:49 loss:0.085597, acc:0.954700
epoch:49 loss:0.275899, acc:0.954327
epoch:49 loss:0.279225, acc:0.953721
epoch:49 loss:0.101775, acc:0.954072
epoch:49 loss:0.153339, acc:0.954065
epoch:49 loss:0.101645, acc:0.954408
epoch:49 loss:0.065463, acc:0.954630
epoch:49 loss:0.209351, acc:0.954389
epoch:49 loss:0.242747, acc:0.953923
epoch:49 loss:0.233100, acc:0.953691
epoch:49 loss:0.151674, acc:0.953575
epoch:49 loss:0.255764, acc:0.953348
epoch:49 loss:0.221353, acc:0.953125
epoch:49 loss:0.204695, acc:0.952795
epoch:49 loss:0.164535, acc:0.952797
epoch:49 loss:0.103925, acc:0.952908
epoch:49 loss:0.308532, acc:0.952478
epoch:49 loss:0.192699, acc:0.952162
epoch:49 loss:0.122038, acc:0.952168
epoch:49 loss:0.348838, acc:0.952175
epoch:49 loss:0.099157, acc:0.952286
epoch:49 loss:0.325075, acc:0.951771
epoch:49 loss:0.144992, acc:0.951780
epoch:49 loss:0.201216, acc:0.951686
epoch:49 loss:0.245251, acc:0.951389
epoch:49 loss:0.156752, acc:0.951502
epoch:49 loss:0.136945, acc:0.951512
epoch:49 loss:0.183131, acc:0.951222
epoch:49 loss:0.078223, acc:0.951433
epoch:49 loss:0.153509, acc:0.951444
epoch:49 loss:0.138688, acc:0.951356
epoch:49 loss:0.146447, acc:0.951172
epoch:49 loss:0.329847, acc:0.950796
epoch:49 loss:0.166490, acc:0.950714
epoch:49 loss:0.235225, acc:0.950249
epoch:49 loss:0.252923, acc:0.950171
epoch:49 loss:0.048486, acc:0.950473
epoch:49 loss:0.136603, acc:0.950678
epoch:49 loss:0.150503, acc:0.950412
epoch:49 loss:0.109488, acc:0.950428
epoch:49 loss:0.205573, acc:0.950536
epoch:49 loss:0.038805, acc:0.950827
epoch:49 loss:0.133810, acc:0.950932
epoch:49 loss:0.202320, acc:0.951036
epoch:49 loss:0.061812, acc:0.951228
epoch:49 loss:0.065555, acc:0.951509
epoch:49 loss:0.167035, acc:0.951518
epoch:49 loss:0.081372, acc:0.951616
epoch:49 loss:0.138553, acc:0.951713
epoch:49 loss:0.072753, acc:0.951808
epoch:49 loss:0.168726, acc:0.951990
epoch:49 loss:0.094394, acc:0.952170
epoch:49 loss:0.075797, acc:0.952434
epoch:49 loss:0.156408, acc:0.952352
epoch:49 loss:0.122950, acc:0.952357
epoch:49 loss:0.289762, acc:0.952276
epoch:49 loss:0.131342, acc:0.952365
epoch:49 loss:0.087478, acc:0.952453
epoch:49 loss:0.106603, acc:0.952624
epoch:49 loss:0.250976, acc:0.952460
epoch:49 loss:0.233344, acc:0.952546
epoch:49 loss:0.086731, acc:0.952632
epoch:49 loss:0.189290, acc:0.952552
epoch:49 loss:0.114481, acc:0.952718
epoch:49 loss:0.187914, acc:0.952720
epoch:49 loss:0.102996, acc:0.952883
epoch:49 loss:0.227239, acc:0.952885
epoch:49 loss:0.161660, acc:0.952886
epoch:49 loss:0.174684, acc:0.952966
epoch:49 loss:0.165519, acc:0.953125
epoch:49 loss:0.392121, acc:0.953047
epoch:49 loss:0.343107, acc:0.952969
epoch:49 loss:0.130352, acc:0.953047
epoch:49 loss:0.193394, acc:0.952893
epoch:49 loss:0.157160, acc:0.952740
epoch:49 loss:0.254366, acc:0.952665
epoch:49 loss:0.200565, acc:0.952591
epoch:49 loss:0.072941, acc:0.952746
epoch:49 loss:0.368233, acc:0.952597
epoch:49 loss:0.158285, acc:0.952674
epoch:49 loss:0.384504, acc:0.952452
epoch:49 loss:0.131334, acc:0.952455
epoch:49 loss:0.172223, acc:0.952533
epoch:49 loss:0.149491, acc:0.952683
epoch:49 loss:0.063454, acc:0.952905
epoch:49 loss:0.060913, acc:0.953052
epoch:49 loss:0.110152, acc:0.953052
epoch:49 loss:0.090701, acc:0.953125
epoch:49 loss:0.166731, acc:0.953125
epoch:49 loss:0.119131, acc:0.953127
